"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"1170","maybelline-superstay-crayon-lipstick-adventure",NA,"suliana","best ",2022-12-01,4,"verified purchase"
"1171","maybelline-superstay-crayon-lipstick-adventure",NA,"paula","use as a liner only",2023-12-19,4,"verified purchase"
"1172","maybelline-superstay-crayon-lipstick-adventure",NA,"adam mooreada","beautiful colour does not smudge stays on for long",2022-03-22,5,"verified purchase"
"1173","maybelline-superstay-crayon-lipstick-adventure",NA,"angelina","go grab yours you gonna love it xxxxxx",2023-06-01,2,"verified purchase"
"1174","maybelline-superstay-crayon-lipstick-adventure",NA,"garima","quality and lip shade is perfect",2023-04-14,5,"verified purchase"
"1175","maybelline-superstay-crayon-lipstick-adventure",NA,"piku","stays well and looks good must buy",2023-01-27,5,"verified purchase"
"1176","maybelline-superstay-crayon-lipstick-adventure",NA,"davinder","great lipstick that stays on good price",2022-11-03,5,"verified purchase"
"1177","maybelline-superstay-crayon-lipstick-adventure",NA,"pallavi","this lippy survives coffee and most foods not hot soup of course its great lasts all day without staining your lips easy to remove with a makeup wipe ive bought  different colours already and im an underbuyer",2021-07-07,5,"verified purchase"
"1178","maybelline-superstay-crayon-lipstick-adventure",NA,"kimirene","use it to test it out it wasnt the colour i thought it was so be careful its very pale pink",2022-08-09,4,"verified purchase"
"1179","maybelline-superstay-crayon-lipstick-adventure",NA,"lee","very creamy yet long lasting easy to apply and wont dry your lips out good range of colours",2020-02-27,5,"verified purchase"
"1180","maybelline-superstay-crayon-lipstick-adventure",NA,"adam mooreada","very good producti get a lot of good comments and asking what brand",2022-03-22,5,"verified purchase"
"1181","maybelline-superstay-crayon-lipstick-adventure",NA,"paula","not my colour and doesnt suit to my skin texture is not soft and it cracks",2023-12-19,4,"verified purchase"
"1182","maybelline-superstay-crayon-lipstick-adventure",NA,"adam mooreada","its a fantastic lipstick will order again",2022-03-22,5,"verified purchase"
"1183","maybelline-superstay-crayon-lipstick-adventure",NA,"shalini singh","better price and as described",2021-05-19,2,"verified purchase"
"1184","maybelline-superstay-crayon-lipstick-adventure",NA,"zosima c","stays last longer",2020-08-26,2,"verified purchase"
"1185","maybelline-superstay-crayon-lipstick-adventure",NA,"carolina","this a lovely neutral colour",2020-07-31,5,"verified purchase"
"1186","maybelline-superstay-crayon-lipstick-adventure",NA,"kanako","the value and delivery was great and size but sadly does not lastas describedi will still use it",2020-10-01,5,"verified purchase"
"1187","maybelline-superstay-crayon-lipstick-adventure",NA,"shelly wilson","summed up in title",2020-07-21,5,"verified purchase"
"1188","maybelline-superstay-crayon-lipstick-adventure",NA,"mds","excellent lipstick love the way it stays",2022-05-16,5,"verified purchase"
"1189","maybelline-superstay-crayon-lipstick-adventure",NA,"jubilee nicodemus","nice colour and good quality",2022-01-17,4,"verified purchase"
"1190","maybelline-superstay-crayon-lipstick-adventure",NA,"kerry muir","wasnt expecting great results i figured its be dry and hard to apply it went on easily with such precision and i didnt need a lot it was a nice soft texture and didnt leave my lips drymaintains well enough",2022-10-15,5,NA
"1191","maybelline-superstay-crayon-lipstick-adventure","stays on","paula","slightly darker than i thought it would be otherwise absolutely fine",2023-12-19,4,"verified purchase"
"1192","maybelline-superstay-crayon-lipstick-adventure","se ve genial el color","adam mooreada","me gust mucho porque amo los mate",2022-03-22,5,"verified purchase"
"1193","maybelline-superstay-crayon-lipstick-adventure","almost perfect long lasting","carol wright","ive use these pencils for a long time  they are as good as they come in terms of how long the last on the lip  if i dont eat something fried im good  its not  smudge proof this was shown during the pandemic days when id wear masks and without exception my lipstick was smeared over my lip line  but there is very little on the market thats better than these ",2020-12-12,2,"verified purchase"
"1194","maybelline-superstay-crayon-lipstick-adventure","mxima durabilidad y suavidad con un color intenso","ruth","me gust incluso ms que los labiales tradicionales  mate y sin resecar si bien no es intransferible su duracin es amplia con un color hermoso e intenso me gustara que hubieran ms colores",2023-12-28,4,"verified purchase"
"1195","maybelline-superstay-crayon-lipstick-adventure","great lipstick","yolanda ballantyne","lipstick is a nice color and stays on for reasonably long time  when you drink a coffee it starts to come off a bit  they have great colors and it stays in place  love it bought  different ones so far",2023-12-13,5,"verified purchase"
"1196","maybelline-superstay-crayon-lipstick-adventure","speciale","elilu","maibelle matita labbra   veramente fantastica non si toglie subito come un normale rossetto  ma resiste anche quando si mangia",2022-08-03,5,"verified purchase"
"1197","maybelline-superstay-crayon-lipstick-adventure","love this lipstick","marin","i really like the colour and the crayon application the lipstick stays on for a long while too",2024-02-22,5,"verified purchase"
"1198","maybelline-superstay-crayon-lipstick-adventure","a great lipstick that lasts and stays without drying out your lips","cristina","note well  do as much research as possible on the color youre thinking about getting as i had the misfortune of purchasing an everyday shade lead the way that was wayyyy too pale for my complexion as it wasnt returnable i basically gave it to my fairerskinned mom as a gift watch tiktoks and youtube reviews with people close to your coloring to get a real idea of what it will look like on you as the pictures can and even tend to be inaccurate and make sure you know whether its returnable before you buy that coloras for the product itself its really exceptional for such a good price feels great on your lips lasts a crazy long time unlikely to get on your teeth  just a really great lipstick i falling toward a more olive complexion with yellow undertones  found the best to beown your empire is an absolutely perfect red think peggy carter from captain america im in love with it just on the slightest blue side of the orangeblue red lipstick scale anyone whos had issues with their one red lipstick being a little too orange this ones for youpave the road is an excellent subtle shade thats just slightly darker and richer than my natural lip color  really great for everydaychase dreams is a more fun slightly lavendertilted option for when youre wearing clothes that dont look great with straightup redim one of those people who frowns at paying  for one lipstick but its really worth it  good luck",2023-12-10,5,"verified purchase"
"1199","maybelline-superstay-crayon-lipstick-adventure","nice applicator","cristina","love the colour l chose really neat applicator but didnt find the colour as longlasting as ld expected",2021-08-31,5,"verified purchase"
"1200","maybelline-superstay-crayon-lipstick-adventure","super farbe","ms d robson","hlt lange angenehme farbe",2024-01-18,5,"verified purchase"
"1201","nyx-professional-makeup-brightening-primer","cant stop wont stop primer","cc","nothing i dont love about it this is the best hands down primer to keep the oils at bay foundation dont ever move i dont know why they discontinued it shame on nyx",2024-01-26,4,"verified purchase"
"1202","nyx-professional-makeup-brightening-primer","es pura porcelana","pilar","no busques una cobertura densa es perfecto como base nica para el da  hidrata y da un tono luminoso natural que parece una piel de porcelana y muy agradable de llevar lo he comprado varias veces y creo que lo usar siempre",2023-05-21,5,"verified purchase"
"1203","nyx-professional-makeup-brightening-primer","deja la piel sper bonita","karina","es el mejor primer para emparejar la textura mejor que los de alta gama y que no genera grasa como los primers a base de silicona de verdad el mejor  adems hacer que el maquillaje dure ms solo no lo recomiendo para uso diariono me ha pasado pero quiz pueda obstruir poros",2023-08-30,5,"verified purchase"
"1204","nyx-professional-makeup-brightening-primer","four stars","anuva mohal","one of the best primers ",2016-03-19,5,"verified purchase"
"1205","nyx-professional-makeup-brightening-primer","trs matifiant  un peu cher","milie t","la crme est pteuse mais fait son boulot une noisette suffit pour matifier  mettre avant le fond de teint  trs efficace ",2020-04-29,4,"verified purchase"
"1206","nyx-professional-makeup-brightening-primer","bien","catalina","considero que no es para usarlo a diario reseca mucho la textura es bastante espesa pero cumple su funcin no lo recomiendo para usarlo en toda la cara porque queda una sensacin de tirantez yo lo uso en los laterales de la nariz y en la zona de las ojeras",2020-05-04,5,"verified purchase"
"1207","nyx-professional-makeup-brightening-primer","dcevant","lo reine","je ne comprends pas les commentaires positifs sur ce produit je nai pas la peau grasse de chez grasse et vraiment je ne vois aucun intrt  cette base que ce soit avec ou sans maquillage elle nempche pas les brillances au bout de h cest comme si je navais rien mis alors autant ne rien mettrelaspect noir du produit est surprenant mis on sy fait la texture gel pntre et sche bien do mes  toilesmais bon pour moi cest un chec je ne recommande pas",2023-07-19,4,"verified purchase"
"1208","nyx-professional-makeup-brightening-primer","me encant","syndi z","estoy probando este producto y esta  recomendado ",2024-02-17,2,"verified purchase"
